index,Año,Trimestre,Provincia,Mbps (Media de bajada),Accesos por cada 100 hab,Accesos por cada 100 hogares,Latitud,Longitud,Accesos_siguiente_trimestre,KPI_propuesto,Mbps_ano_anterior,KPI_crecimiento_anual,Variacion_trimestral,KPI_variacion_trimestral_media
647,2017,2,TUCUMAN,6.093280445624717,9.459823731438563,38.18623365639289,-26.998180477681764,-65.29453734502505,37.90016075894098,0.7491519064856079,13.506545729627105,-54.88646344076796,-0.37362472406168123,-0.20283113752583137
648,2017,1,BUENOS AIRES,6.678482577091709,18.80485503101168,58.57400244920328,-35.633728326052875,-59.695392866402734,61.236587430356856,-4.54567704070186,14.198889644680946,-52.96475468000035,0.7006985500112002,-0.36869946989195235
650,2017,1,CATAMARCA,4.973784837545127,6.527341318167275,25.659350838021503,-27.97273476331947,-66.12713970412685,26.54351558996192,-3.445779893348979,8.198860528714677,-39.3356574352551,-0.0808443692523042,-0.45368930477714975
651,2017,1,CHACO,7.307905398272823,7.65022534015797,28.62166053842791,-26.86207729911804,-60.15511735633289,28.786656085255263,-0.5764709095261149,12.444064678644969,-41.27396805632339,-0.11336185850404412,-0.14752579877350724
652,2017,1,CHUBUT,3.4433862008733622,10.932503392025788,35.662220237763016,-44.077151734192086,-68.66765299463769,36.07290546427898,-1.1515974714358586,5.418637938827784,-36.45291972361838,0.03538850858531184,-1.3834557910787848
653,2017,1,CORDOBA,6.799477637369997,17.652242570602198,57.65332959287443,-31.846608244153405,-63.96214628932277,57.696719154378975,-0.07525942007330287,12.790571217400483,-46.83992198784768,-0.40437274000663237,-0.4487846256843886
654,2017,1,CORRIENTES,6.43297127701597,8.147787146784857,30.940600109644144,-28.61578113415668,-57.97533573736128,30.98107037649768,-0.1307998768935357,11.118502865253635,-42.1417491637331,-0.11737846934825669,-0.113386363830978
655,2017,1,ENTRE RIOS,5.9514745757075245,13.427434245008817,44.907273687041226,-31.925167566210387,-59.26302098168299,45.208402854677,-0.6705576689743861,9.87523936699876,-39.73336387575311,-0.14422934065482806,-0.28205980282914167
656,2017,1,FORMOSA,5.742388931901572,5.050590921688212,19.842489178645863,-25.09315954739276,-59.46860152020448,19.84823607816392,-0.028962593686296296,11.056815367469506,-48.06471175419662,-0.031227784480339693,-0.09935472664251321
657,2017,1,JUJUY,4.393861259634748,5.81976940765058,22.756985962232346,-23.523573011085336,-65.43805280478172,22.651387008241425,0.464028734588022,6.741185879384532,-34.820648202688254,0.09035230200215416,-0.023265024543891677
658,2017,1,LA PAMPA,3.2208135842183347,20.64904971242997,62.66928104575163,-36.47714174789248,-64.4553406128059,63.016182768654026,-0.5535434859211796,3.995131352064104,-19.381534663327503,-0.27176165589457213,-0.7480497374700477
659,2017,1,LA RIOJA,5.427180473372781,4.311444393660782,16.19552414605418,-29.330863895517307,-67.13983451857555,16.45531638401623,-1.6040989820347622,5.890820604111634,-7.8705525409353845,-0.0021969774675598686,-2.345831417364786
660,2017,1,MENDOZA,3.5072942051440963,8.886706245725367,31.843012770179666,-33.368795530481485,-68.68534600457129,32.10735338479002,-0.8301369487811168,5.881626969169374,-40.36863909376065,0.023474282799238466,-0.36478421156063634
661,2017,1,MISIONES,7.341041988916319,8.041713210556319,29.522202363131044,-27.058215458325986,-54.96724865075839,29.720149807797423,-0.670503650884756,12.082189465143012,-39.24079729013398,-0.15454897061824902,-0.09764130151274708
662,2017,1,NEUQUEN,6.0348361444213925,18.166254008454768,61.02302006782746,-38.49954335558701,-69.8742115743201,60.873667228199054,0.24474835801702324,11.96045995607415,-49.54344426063159,-0.26438058682869325,-0.03664617222429012
663,2017,1,RIO NEGRO,4.449448877971685,14.158945655638249,46.02953874119518,-39.89645026413934,-67.6105113380815,46.38521035065572,-0.7727029624614073,8.976243194361576,-50.43083412928691,0.0024311848410487613,-0.2911553589763609
664,2017,1,SALTA,5.335371217821875,7.8901262912821775,32.57548931482305,-24.248013631473587,-64.70250708135784,32.69411973937546,-0.3641708138469183,9.1894409821995,-41.94019823233198,-0.03981557534201752,-0.43592978814105354
665,2017,1,SAN JUAN,3.492435161246428,6.887390312005832,27.03676098842391,-31.31442612644254,-68.50334378949645,27.292421452197058,-0.9456031507716869,5.850581035549749,-40.30618258211576,0.018327640299125036,-0.3548525996412899
666,2017,1,SAN LUIS,3.502824149975052,2.7319835263877543,9.545500193678896,-32.98264595285886,-65.88683861327827,9.640682435370556,-0.9971425253826962,5.89436270457927,-40.57331851577875,0.0089838271925613,-0.4009078740718235
667,2017,1,SANTA CRUZ,3.591930075636318,7.89382704275053,26.52499173785465,-48.863730255517886,-69.86373350526509,27.04676021484584,-1.9670825240882508,5.189289950855788,-30.781858218503338,0.08182661644764178,-0.5227269549512976
668,2017,1,SANTA FE,6.284036486892411,16.34225474583628,51.970107692080425,-31.64634283294476,-61.04726054930406,52.19105023718895,-0.4251338989282042,11.173305005746002,-43.75848073904031,-0.09426452972604693,-0.8106069057302827
669,2017,1,SANTIAGO DEL ESTERO,4.948965833284994,3.648850889800999,14.702119493368588,-27.784103764741893,-63.62189998971087,15.067847510433346,-2.487587026004785,6.248210722163038,-20.7938711841054,0.1446976511826885,-1.258663325182412
670,2017,1,TIERRA DEL FUEGO,3.476761467376085,20.43548670566672,68.91974851288131,-62.35015217161648,-59.53190998460846,70.30526590539473,-2.0103343706404613,5.768082036032884,-39.724132811271545,0.1341815905883692,0.27599084283875186
671,2017,1,TUCUMAN,5.8755073256955805,9.388852799951817,37.90016075894098,-26.998180477681764,-65.29453734502505,37.9807622036193,-0.21266781740314317,9.355631684806106,-37.19817620399034,-0.07097093148674638,-0.20283113752583137
672,2016,4,BUENOS AIRES,6.3515464502603125,18.578640735833822,61.236587430356856,-35.633728326052875,-59.695392866402734,60.14329545468815,1.785357449763321,12.9720825438982,-51.03680208041885,-0.22621429517785785,-0.31744395364304
674,2016,4,CATAMARCA,4.885711305119858,6.720813040873304,26.54351558996192,-27.97273476331947,-66.12713970412685,26.48067675746367,0.23673892135831093,7.78415435139573,-37.23516923525765,0.19347172270602897,0.01988455218579932
675,2016,4,CHACO,7.077531005919823,7.653240095890541,28.786656085255263,-26.86207729911804,-60.15511735633289,28.91074906848096,-0.43107814557613283,11.702868121959405,-39.52310722326728,0.0030147557325710395,-0.031372816144508375
676,2016,4,CHUBUT,3.407191291444817,10.959254911598952,36.07290546427898,-44.077151734192086,-68.66765299463769,36.17869442878647,-0.29326432996157303,5.408238076890145,-36.999975907051294,0.026751519573164018,0.04585702683827009
677,2016,4,CORDOBA,6.4667403639056085,17.57129145976522,57.696719154378975,-31.846608244153405,-63.96214628932277,58.24381625803197,-0.9482291396658589,11.63658470115664,-44.42750575035272,-0.08095111083697759,-0.16989408274841278
678,2016,4,CORRIENTES,6.236245604077509,8.119896031116928,30.98107037649768,-28.61578113415668,-57.97533573736128,31.066878826051184,-0.27697057755176324,10.384400430891969,-39.94602148116657,-0.0278911156679289,-0.051796424367283045
679,2016,4,ENTRE RIOS,5.807350829127614,13.451982739190726,45.208402854677,-31.925167566210387,-59.26302098168299,45.43514088447326,-0.5015395711392822,9.295960619999066,-37.52823332067647,0.024548494181908964,-0.07122353733350728
680,2016,4,FORMOSA,5.630674164916322,5.02928480990009,19.84823607816392,-25.09315954739276,-59.46860152020448,18.639708302862847,6.0888422051299536,10.114170463766309,-44.32885835681698,-0.021306111788121918,-0.04813430789114315
681,2016,4,JUJUY,4.323962745742035,5.758804384392255,22.651387008241425,-23.523573011085336,-65.43805280478172,22.605154265256864,0.20410557184749706,6.638821273566491,-34.86851705198675,-0.060965023258324536,-0.0819922864156104
682,2016,4,LA PAMPA,3.189559729749796,20.6707608364078,63.016182768654026,-36.47714174789248,-64.4553406128059,61.73178543650905,2.038202372333906,3.975819444981504,-19.77604179747568,0.021711123977830482,-0.38681957204078277
683,2016,4,LA RIOJA,5.34376242721422,4.350562085368715,16.45531638401623,-29.330863895517307,-67.13983451857555,17.074559106484113,-3.7631772493258295,5.877588849506658,-9.082404978654557,0.03911769170793278,0.04637845196981161
684,2016,4,MENDOZA,3.506603469745376,8.910941733480245,32.10735338479002,-33.368795530481485,-68.68534600457129,32.08835884566649,0.05915946697906188,5.71002586675844,-38.588658763185926,0.024235487754877383,0.0259653949027423
685,2016,4,MISIONES,7.109475809101364,8.047024567428018,29.720149807797423,-27.058215458325986,-54.96724865075839,29.905385775898186,-0.6232672759010249,11.324123723249611,-37.218313903575016,0.005311356871699147,-0.0726244719754261
686,2016,4,NEUQUEN,5.678446306542373,17.993247493890816,60.873667228199054,-38.49954335558701,-69.8742115743201,60.21485088853954,1.0822681951947968,10.719151524540267,-47.02522589085319,-0.17300651456395144,-0.3767609788092372
687,2016,4,RIO NEGRO,4.369930463165329,14.170250609480686,46.38521035065572,-39.89645026413934,-67.6105113380815,46.38796536215942,-0.00593941793704222,8.045522324672751,-45.68493769802478,0.011304953842437016,-0.0024127627219496794
688,2016,4,SALTA,5.220883577846971,7.865487548426057,32.69411973937546,-24.248013631473587,-64.70250708135784,32.95583168118035,-0.8004862767101661,8.451742767775633,-38.22713585471525,-0.02463874285612011,-0.06970279954374647
689,2016,4,SAN JUAN,3.491135554044867,6.913287316652287,27.292421452197058,-31.31442612644254,-68.50334378949645,27.31712713599077,-0.09052213940409994,5.832260073010133,-40.140948614401715,0.02589700464645528,0.023749317163352268
690,2016,4,SAN LUIS,3.502824149975052,2.7410268293938924,9.640682435370556,-32.98264595285886,-65.88683861327827,9.630539686885156,0.10520778537614099,5.732208801354054,-38.89224430994872,0.009043303006138093,0.00524166438265572
691,2016,4,SANTA CRUZ,3.5639164089588604,7.940780215262837,27.04676021484584,-48.863730255517886,-69.86373350526509,26.83520189545069,0.7821946795647093,5.206584828874508,-31.54982534435607,0.04695317251230691,0.03939819001514788
692,2016,4,SANTA FE,6.040233328940666,16.345011971501133,52.19105023718895,-31.64634283294476,-61.04726054930406,52.67215036886248,-0.9218058067180237,10.297494601847182,-41.34269001843266,0.002757225664854701,-0.046112599150970546
693,2016,4,SANTIAGO DEL ESTERO,4.866794431448622,3.719720429331573,15.067847510433346,-27.784103764741893,-63.62189998971087,15.329646578472886,-1.7374682605346519,6.165600214985038,-21.065358411980135,0.07086953953057407,0.09600104518506669
694,2016,4,TIERRA DEL FUEGO,3.476761467376085,20.57132386392357,70.30526590539473,-62.35015217161648,-59.53190998460846,68.94049249100736,1.941210799520849,5.203225704536838,-33.18065244902601,0.1358371582568516,-0.1953253357080298
695,2016,4,TUCUMAN,5.7277669342021085,9.349553397483636,37.9807622036193,-26.998180477681764,-65.29453734502505,37.89736341023836,0.2195816738322052,9.106021307187058,-37.09912660009497,-0.0392994024681812,-0.06543666430101114
696,2016,3,BUENOS AIRES,5.914918008163684,18.295308597951934,60.14329545468815,-35.633728326052875,-59.695392866402734,59.33852679105808,1.338085413421322,8.425706211853651,-29.799142535467006,-0.2833321378818887,-0.31744395364304
698,2016,3,CATAMARCA,4.725241179958494,6.72059087375157,26.48067675746367,-27.97273476331947,-66.12713970412685,26.07418805974065,1.5350389321468154,5.260018066713561,-10.166826044557562,-0.00022216712173328546,0.01988455218579932
699,2016,3,CHACO,6.718220363245951,7.706877803276395,28.91074906848096,-26.86207729911804,-60.15511735633289,28.5935505552226,1.0971646307296037,8.484871287555498,-20.82118708035842,0.05363770738585405,-0.031372816144508375
700,2016,3,CHUBUT,3.343866327984636,11.041169584989312,36.17869442878647,-44.077151734192086,-68.66765299463769,36.12438565556337,0.1501125844383333,3.4783469156690874,-3.866221252361277,0.08191467339035974,0.04585702683827009
701,2016,3,CORDOBA,6.068526923518407,17.78550480431242,58.24381625803197,-31.846608244153405,-63.96214628932277,57.54798052828644,1.1946946035658759,9.11557287304998,-33.426817951728594,0.21421334454720053,-0.16989408274841278
702,2016,3,CORRIENTES,5.958192561066714,8.161726730902307,31.066878826051184,-28.61578113415668,-57.97533573736128,30.58016204661656,1.5666742132669145,7.447416428085263,-19.996516663180998,0.04183069978537901,-0.051796424367283045
703,2016,3,ENTRE RIOS,5.586427488329489,13.552371996148606,45.43514088447326,-31.925167566210387,-59.26302098168299,44.73887454518738,1.5324401459572061,6.993400639349653,-20.118583555810755,0.10038925695788059,-0.07122353733350728
704,2016,3,FORMOSA,5.416131006999096,4.733748023050463,18.639708302862847,-25.09315954739276,-59.46860152020448,19.370070664564,-3.9183143310723296,7.06882153411281,-23.380000741822922,-0.2955367868496266,-0.04813430789114315
705,2016,3,JUJUY,4.215291130909006,5.76400350138348,22.605154265256864,-23.523573011085336,-65.43805280478172,21.888281043576683,3.1712821477267434,4.689006725369201,-10.102685327731024,0.005199116991224884,-0.0819922864156104
706,2016,3,LA PAMPA,3.144998426188228,20.294829381412075,61.73178543650905,-36.47714174789248,-64.4553406128059,60.43686025737927,2.0976635779660113,3.4381011143320657,-8.525132868315303,-0.375931454995726,-0.38681957204078277
707,2016,3,LA RIOJA,5.076731739002066,4.529887087279927,17.074559106484113,-29.330863895517307,-67.13983451857555,16.878902611111524,1.1458948611931519,5.010090208766659,1.330146313908638,0.17932500191121203,0.04637845196981161
708,2016,3,MENDOZA,3.50729080145311,8.930444449562124,32.08835884566649,-33.368795530481485,-68.68534600457129,32.12597179442594,-0.11721680420104169,3.512962661663036,-0.1614551806036242,0.019502716081879257,0.0259653949027423
709,2016,3,MISIONES,6.741222269842242,8.121652823521027,29.905385775898186,-27.058215458325986,-54.96724865075839,29.23951282302197,2.226598773431868,8.430383025286991,-20.036583751629074,0.07462825609300872,-0.0726244719754261
710,2016,3,NEUQUEN,5.292166864731292,17.862151015228427,60.21485088853954,-38.49954335558701,-69.8742115743201,59.09828553366204,1.8543022832428961,8.16517738570226,-35.186137241816574,-0.13109647866238916,-0.3767609788092372
711,2016,3,RIO NEGRO,4.162924282482748,14.220201565227184,46.38796536215942,-39.89645026413934,-67.6105113380815,46.24011307812744,0.3187298319244373,5.487278804673885,-24.134996039623413,0.04995095574649788,-0.0024127627219496794
712,2016,3,SALTA,5.052874436550483,7.955372391224448,32.95583168118035,-24.248013631473587,-64.70250708135784,32.08172602508202,2.652355020363493,6.133146206896552,-17.613664078826847,0.08988484279839071,-0.06970279954374647
713,2016,3,SAN JUAN,3.4890674462877342,6.939188629814689,27.31712713599077,-31.31442612644254,-68.50334378949645,27.34078151409113,-0.08659174876846908,3.4497842064911834,1.1387158571436051,0.025901313162401962,0.023749317163352268
714,2016,3,SAN LUIS,3.503023774040168,2.7472425273887247,9.630539686885156,-32.98264595285886,-65.88683861327827,9.60373385160232,0.2783419845031148,3.50338739319684,-0.010379073618233852,0.006215697994832237,0.00524166438265572
715,2016,3,SANTA CRUZ,3.53583356483625,7.932484607529773,26.83520189545069,-48.863730255517886,-69.86373350526509,26.728911725319804,0.39608485356283396,3.610470505758638,-2.067235857579872,-0.008295607733064259,0.03939819001514788
716,2016,3,SANTA FE,5.6772637615647845,16.529361932364445,52.67215036886248,-31.64634283294476,-61.04726054930406,52.43647725937112,0.44743400039859654,7.792215148399743,-27.14185050793031,0.18434996086331168,-0.046112599150970546
717,2016,3,SANTIAGO DEL ESTERO,4.670123087013555,3.794480871177055,15.329646578472886,-27.784103764741893,-63.62189998971087,15.888925047306124,-3.6483454851374164,5.178558078335373,-9.818080315616587,0.07476044184548192,0.09600104518506669
718,2016,3,TIERRA DEL FUEGO,3.47654537746248,20.307103192524696,68.94049249100736,-62.35015217161648,-59.53190998460846,67.71824288255286,1.7729052466718818,3.475358271865121,0.034157790492260365,-0.2642206713988742,-0.1953253357080298
719,2016,3,TUCUMAN,5.544683260191403,9.35861636036972,37.89736341023836,-26.998180477681764,-65.29453734502505,37.23568289338424,1.7459803461561296,6.385176801555399,-13.163199195349709,0.00906296288608388,-0.06543666430101114
720,2016,2,BUENOS AIRES,5.415144367004824,18.09868456828956,59.33852679105808,-35.633728326052875,-59.695392866402734,57.33590782254113,3.3749051026638055,7.198747751887984,-24.776578459988162,-0.1966240296623738,-0.31744395364304
722,2016,2,CATAMARCA,4.3648359645166135,6.632980570132604,26.07418805974065,-27.97273476331947,-66.12713970412685,25.91021798119053,0.6288597680373917,5.102182825899711,-14.451596239166031,-0.08761030361896616,0.01988455218579932
